smiles,qed,sas,gsk3b_score,jnk3_score,logP,weight
OCCc1cc(F)ccn1,0.659016333,2.261328707,-4.9,-4.9,0.7555,141.0589921
O=C(O)CNc1ncc(F)cn1,0.674720147,2.345394708,-5.4,-5.4,0.1122,171.0444047
CCNc1conc1C,0.650726534,3.039586161,-4.2,-4.5,1.41482,126.0793129
NCc1nnc(C2CC2)o1,0.643892704,2.640535301,-5.3,-4.7,0.4057,139.0745619
Cc1nc(C(O)CO)cs1,0.659468241,3.126721156,-4.6,-4.6,0.47722,159.0353995
CNc1ncc(F)c(CN)n1,0.637791527,2.727063413,-5.1,-5,0.1161,156.0811245
Cc1cc(I)c(F)cn1,0.629613073,2.685926084,-4.5,-4.6,2.13372,236.9450754
NS(=O)(=O)c1csc(I)c1,0.784038289,3.107088302,-4.9,-4.8,1.0001,288.8728184
CNc1snnc1CN(C)C,0.726208278,2.885804952,-4.4,-4.5,0.6414,172.0782674
CSCCNc1ncc(O)cn1,0.684075003,2.625713055,-4.8,-4.6,0.9571,185.062283
OCCc1sccc1F,0.668669903,2.7975277,-4.2,-4.3,1.422,146.0201641
CCCCc1csc(C)n1,0.65375111,2.027600685,-4.4,-4.6,2.79412,155.0768704
CNCc1nc(C)ns1,0.657244451,3.1089997,-4.1,-4.2,0.56592,143.0517183
CC(C)CNCc1ncno1,0.698836705,2.830332346,-4.9,-4.8,0.8152,155.105862
CCNc1ncc(CC#N)nn1,0.696310058,2.937630249,-5.7,-5,0.36948,163.0857953
CNc1ncc(SC)c(N)n1,0.643332097,2.888315721,-4.9,-5,0.8224,170.0626173
N#CCCCNc1ncccn1,0.675375518,2.325129693,-5,-4.9,1.19228,162.0905463
CC(=O)CNc1noc(C)n1,0.682899951,2.989544952,-5.5,-5.1,0.37892,155.0694765
CCOCc1nccs1,0.641884409,2.435803747,-4,-4,1.6796,143.0404849
CCc1cnc(NC(C)C)nn1,0.733927277,2.689068834,-5.4,-5,1.2543,166.1218464
C=Cc1cc(C(N)=O)cs1,0.686851942,3.056371931,-4.9,-4.9,1.49,153.0248348
COCc1scc(O)c1N,0.680939338,3.188705264,-4.4,-4.5,1.1823,159.0353995
Ic1[nH]ncc1C1CC1,0.738224672,3.210780007,-4.7,-4.5,1.8917,233.9653962
CC(=O)CNc1snnc1C,0.732056199,3.034323413,-4.8,-4.8,0.84742,171.0466329
Cc1csc(OCF)n1,0.635465049,3.105776315,-4.3,-4.4,1.75732,147.015413
CC(C)CCNc1cscn1,0.75096568,2.741337309,-4.9,-4.7,2.6011,170.0877694
Cc1nsc(CCO)n1,0.652404144,3.0878317,-4.4,-4.2,0.38132,144.0357339
CCCc1csnc1NC,0.724875777,3.156897938,-4.3,-4.5,2.1373,156.0721194
O=C(Nc1nc[nH]n1)C1CC1,0.633397608,3.101274778,-5.3,-5.5,0.1532,152.0698109
CNCCc1cnco1,0.638100155,2.890213214,-3.9,-4.1,0.4365,126.0793129
C=CCNc1ncccn1,0.629905671,2.341834884,-4.7,-4.6,1.0745,135.0796473
CCCc1ncc(C)[nH]1,0.637927702,2.48335293,-4.7,-4.4,1.67062,124.1000484
CCCc1cc(CN)n[nH]1,0.651042728,2.758173213,-4.9,-4.7,0.8209,139.1109474
Cc1cncc(CN)c1I,0.763785878,2.935679623,-4.5,-4.8,1.45332,247.9810463
NCCc1ccncc1I,0.79814435,2.558511674,-4.5,-4.4,1.1874,247.9810463
CSc1nc(NC2CC2)no1,0.695853374,3.167209269,-5,-4.7,1.3658,171.0466329
CNc1cncn1C1CC1,0.664642223,2.965756729,-4.3,-4.4,1.2597,137.0952974
CNc1ncc(C)sc1=O,0.655169094,2.989253982,-4.6,-4.9,0.85342,156.0357339
CC(C)Cc1nnsc1N,0.704014089,2.898771931,-4.7,-4.8,1.3188,157.0673684
Cc1n[nH]c(C(F)F)c1C,0.644166649,3.117233272,-5,-5.1,1.96414,146.0655547
CCNc1ccco1,0.628081225,2.791028732,-4,-4.1,1.7114,111.0684139
Oc1cnc(NC2CC2)nc1F,0.64547199,2.777461841,-5.3,-5.5,0.8956,169.0651401
Nc1cnc(NCCCF)nc1,0.656782748,2.639078665,-5,-5.1,0.8303,170.0967746
Cc1cc(O)nc(N)c1I,0.68168722,3.110155757,-5.1,-5.3,1.28242,249.9603108
CNc1cc(I)c(N)cn1,0.737557962,2.923361674,-4.7,-4.6,1.3101,248.9762953
Cc1n[nH]c(I)c1C(N)=O,0.709813462,3.027201319,-4.8,-5.2,0.42162,250.9555598
C=Cc1ncccc1I,0.675629795,2.958492007,-4.5,-4.6,2.3292,230.9544972
C=CNc1cnn(CC)c1,0.683077402,2.938178158,-4.2,-4.4,1.4584,137.0952974
Cc1occc1CCO,0.643831333,2.4951997,-4.4,-4.6,1.12282,126.0680796
CNc1nc(N2CCC2)cs1,0.72492094,2.646611751,-4.6,-4.9,1.3949,169.0673684
CC(C)OCc1ncn[nH]1,0.674674864,2.756259477,-4.6,-4.4,0.7297,141.090212
CCc1nc(O)sc1C,0.648950434,3.001918392,-4.5,-4.6,1.71952,143.0404849
CCN(CC)c1cn[nH]n1,0.670103363,2.99057596,-4.4,-4.5,0.6509,140.1061964
CCCNc1ncn(CS)n1,0.665459013,3.145377011,-4.5,-4.3,0.9873,172.0782674
CCc1nc(NCCO)cs1,0.714788051,2.741547235,-4.7,-4.8,1.1097,172.067034
CCCCc1nscc1C,0.65375111,2.941980905,-4.6,-4.6,2.79412,155.0768704
COCc1ncc(C)[nH]1,0.63792558,2.640412623,-4.4,-4.4,0.86452,126.0793129
Nc1c(I)cnn1C1CC1,0.764374461,2.898048854,-4.4,-4.6,1.4048,248.9762953
COc1cn[nH]c1OC,0.627726118,2.932721546,-4.2,-4.4,0.4269,128.0585775
CC(=O)CCNc1cscn1,0.744785717,2.878686689,-4.4,-4.7,1.5341,170.0513839
CCCCc1[nH]ncc1I,0.819373622,2.965000136,-4.6,-4.8,2.3569,249.9966964
CCOc1coc(N)n1,0.634948727,3.1144717,-4.1,-4.4,0.6555,128.0585775
CC=CNc1ccsc1,0.663888013,3.178191913,-4.1,-4.2,2.6936,139.0455703
Nc1cnn(-c2ccoc2)c1,0.658779651,3.004503702,-4.9,-5.1,1.0475,149.0589118
c1cc(-c2csnn2)[nH]n1,0.660877741,3.16688629,-4.9,-5.1,0.9282,152.0156671
CCc1c[nH]c(C)c1I,0.719511048,3.039747238,-4.7,-4.7,2.49012,234.9857973
CC(C)c1ccsc1O,0.638594934,2.773595315,-4.6,-4.8,2.5771,142.0452359
CNc1snnc1CC(C)C,0.752940931,2.878960336,-5,-4.9,1.7783,171.0830184
CCCNc1ncc(CC)nn1,0.731116805,2.532821652,-5.3,-5,1.2559,166.1218464
CCCc1[nH]ncc1NC,0.664245489,2.878021564,-4.6,-4.8,1.4039,139.1109474
COc1ccc(I)s1,0.684451508,3.211516722,-3.8,-4.1,2.3613,239.9105838
C=CCCc1cnc(NC)nn1,0.675183688,2.980182738,-5.8,-5.3,1.0319,164.1061964
C=Cc1cnc(NCC#N)nc1,0.67126082,3.001839751,-5.5,-5.2,1.05508,160.0748963
Ic1c[nH]c2ccsc12,0.690790214,3.091861143,-4.3,-4.5,2.834,248.9109181
CNc1c(C)nsc1C,0.646416985,3.044922238,-4.2,-4.4,1.80164,142.0564693
Cc1cnc(NCCC#N)nn1,0.656746552,2.828856494,-5.9,-5.4,0.5056,163.0857953
CCc1csc(N)c1CO,0.68102142,2.994141162,-4.6,-4.7,1.385,157.056135
NCc1cc(I)ccc1F,0.757575516,2.212618085,-4.9,-4.9,1.889,250.9607254
C=CNc1cnccc1F,0.673286099,2.812014971,-4.5,-4.8,1.7761,138.0593264
Nc1cnc(OC2CC2)s1,0.700978523,3.108871564,-4.7,-4.5,1.2665,156.0357339
C=CNc1ncc(F)c(OC)n1,0.737566854,3.013341561,-4.9,-4.9,1.1797,169.0651401
OCCCc1cc(O)cs1,0.697297436,2.929074312,-4.6,-4.7,1.3786,158.0401506
CCCNCc1ccns1,0.670310831,3.031153717,-4.1,-4.3,1.6427,156.0721194
NC(=O)COc1cnsn1,0.638490598,3.030161125,-4.8,-4.8,-0.5978,159.0102474
CNCc1cncc(I)n1,0.787614669,3.017689696,-4.5,-4.5,0.8006,248.9762953
CC(=O)Nc1[nH]ncc1I,0.730483851,3.071171931,-4.9,-4.9,0.9727,250.9555598
O=C(O)CCOc1cscn1,0.737351768,2.843240535,-4.6,-4.8,0.9966,173.0146641
CNc1ncc(NC2CC2)nn1,0.682007924,2.677530249,-5.6,-5.1,0.4876,165.1014454
CCCCNc1n[nH]c(I)n1,0.642823272,3.073778996,-5.3,-4.9,1.6213,266.0028444
COCc1ccc(I)s1,0.736606911,2.807131392,-4.1,-4.1,2.4991,253.9262338
Cc1nc(NC2CC2)ncc1N,0.682458979,2.505577925,-5.4,-5.3,0.94152,164.1061964
Ic1ccc2c(I)n[nH]c2c1,0.710612265,3.082537805,-5.5,-5.3,2.7721,369.8463941
c1cc(-c2ccsn2)cs1,0.636089755,3.029435521,-4.4,-4.7,2.8716,166.9863412
CC(C)c1ccc(O)nn1,0.635907815,2.632074495,-5.2,-5.4,1.3056,138.0793129
CCCc1ccc(I)s1,0.70820974,2.661514161,-4.4,-4.5,3.3052,251.9469693
CNCc1sccc1I,0.795453923,3.046586776,-3.8,-3.9,2.0721,252.9422183
CC(C)Nc1ncsc1O,0.687784303,3.201453982,-4.6,-4.9,1.669,158.0513839
Cc1csc(NCC=O)n1,0.665278957,2.668628158,-4.5,-4.4,1.06232,156.0357339
Nc1csc(SC2CC2)n1,0.741043022,3.196319916,-4.5,-4.5,1.9798,172.0128903
C1=C(Nc2nccs2)C1,0.674134367,3.178633924,-4.4,-4.1,1.8426,138.0251692
OCCOc1cccnc1,0.660802772,1.835290056,-4.6,-4.8,0.4527,139.0633285
O=C(O)CNc1ncccn1,0.637492094,2.114763115,-5.1,-5.1,-0.0269,153.0538265
Cc1cc(CO)c(I)s1,0.76117926,3.116045315,-4.4,-4.6,2.15342,253.9262338
CNc1ccc(C2CC2)o1,0.675548021,2.975547938,-4.7,-4.7,2.1987,137.084064
OCCNc1csc(F)n1,0.686820884,3.205057828,-4.6,-4.6,0.6864,162.0263121
c1coc(Nc2cn[nH]c2)c1,0.683393834,3.088130406,-5.2,-5.3,1.7463,149.0589118
CCc1cnc(CO)o1,0.636581802,2.81858493,-4.9,-4.6,0.7293,127.0633285
OCCOc1cscc1O,0.688010293,2.906989696,-4.4,-4.7,0.8248,160.0194151
c1cnc(Nc2nncs2)nc1,0.746673016,2.568064638,-5.5,-5.4,1.0717,179.0265662
CNc1cnc(O)c(I)c1,0.740931814,3.102320649,-4.8,-4.8,1.4335,249.9603108
CONc1nccc(CF)n1,0.662523318,3.085347235,-4.9,-5,0.9194,157.0651401
CC(C)c1cc(CO)[nH]n1,0.644078531,2.805053982,-5.3,-5.1,1.0254,140.094963
CC(C)c1cc(O)ccn1,0.640966119,2.35974629,-5.2,-5,1.9106,137.084064
CC(C)Cc1cc(O)[nH]n1,0.650357478,3.100053982,-5,-4.9,1.3138,140.094963
CNc1ccc(OI)cn1,0.813103486,2.812736949,-4.7,-4.6,1.8521,249.9603108
c1csc(Nc2cnoc2)n1,0.741410919,2.98899614,-4.9,-4.8,1.8747,167.0153328
NCCNc1ncc(CF)cn1,0.682519478,2.673620747,-4.8,-4.8,0.3167,170.0967746
CCCNc1ncc(CS)nn1,0.688530625,2.912088168,-5,-4.8,1.1233,184.0782674
CC(C)SCc1nn[nH]n1,0.707914473,2.982718268,-4.8,-4.8,0.8413,158.0626173
CCCCNc1csc(I)n1,0.67809997,2.971178996,-4.8,-4.6,2.9597,281.9687674
CNc1ncsc1C(C)C,0.710380855,3.022151418,-4.5,-4.5,2.3082,156.0721194
CC(C)=CNc1ncc(F)cn1,0.731102276,2.949586317,-5.4,-5.3,1.9513,167.0858755
COCNc1ncc(OC)cn1,0.665007887,2.545067353,-4.7,-4.8,0.501,169.0851266
CNc1nonc1C1CC1,0.663355058,2.983341345,-5.3,-4.8,0.9887,139.0745619
Oc1sccc1C1CC1,0.634379962,2.755878469,-4.8,-4.8,2.3311,140.0295859
CC(C)n1cncc1CN,0.66182308,2.677807828,-4.2,-4.5,0.9227,139.1109474
CNc1n[nH]c(C2CC2)c1C,0.674188895,2.766294182,-5.3,-5.1,1.63722,151.1109474
Cc1[nH]c(C)c(I)c1C,0.664860701,2.95071095,-4.9,-4.8,2.54456,234.9857973
CCNc1snnc1C(C)=O,0.693520689,2.967644952,-4.9,-5.1,1.1725,171.0466329
COc1cc(CSC)on1,0.669859367,2.720912224,-4.3,-4.7,1.5462,159.0353995
FCc1cnc(NCCS)nc1,0.697396836,2.955805362,-4.7,-4.6,1.2878,187.0579465
CNCc1ccoc1C,0.644245664,2.474275392,-4,-4.2,1.30742,125.084064
CSCCNc1ncc(O)nn1,0.661165633,3.082693145,-4.9,-5,0.3521,186.0575319
CNCCCCc1cnco1,0.647824283,2.691308029,-4.2,-4.4,1.2167,154.1106131
Cc1nnsc1NCCCO,0.655977493,2.841838053,-4.9,-4.7,0.64082,173.062283
CONc1ncc(OC)cn1,0.642367885,2.656433587,-4.7,-5,0.4585,155.0694765
CC(C)c1sccc1O,0.638594934,2.784545315,-4.5,-4.5,2.5771,142.0452359
O=C(O)Cc1nscc1O,0.657847486,3.187525777,-4.7,-5,0.4758,158.999014
CCSCc1cscc1N,0.759990796,3.095084751,-4.1,-4.1,2.5834,173.0332914
CCNc1sccc1C,0.666874571,2.483995392,-4.2,-4.2,2.48832,141.0612204
Oc1nnsc1NC1CC1,0.66685897,3.212060026,-4.9,-5,0.818,157.0309828
CC(C)Nc1ncc(CF)nn1,0.739144447,2.963474429,-5.3,-5.2,1.1614,170.0967746
O=C(O)CNCc1cscn1,0.68611168,2.487434579,-4.6,-4.6,0.3173,172.0306485
Cn1cc(I)c(CN)n1,0.721839571,3.208912623,-4.2,-4.1,0.4834,236.9762953
Nc1snnc1CC1CC1,0.694724737,2.958541894,-5.1,-4.8,1.0728,155.0517183
CCc1cscc1CN,0.667060571,2.839171392,-4.2,-4.2,1.7692,141.0612204
COc1ccc(CN)o1,0.637194762,2.703185546,-4.3,-4.4,0.7469,127.0633285
CC(C)NCc1cnoc1,0.684528836,2.704494641,-4.5,-4.6,1.1726,140.094963
CS(=O)(=O)c1cscc1N,0.687698614,2.923504278,-4.6,-4.9,0.7338,176.9918205
COCc1nc(CF)n[nH]1,0.670161941,3.125862773,-4.6,-4.5,0.4206,145.0651401
CN(C)c1cscc1O,0.643939565,3.116674161,-4,-4,1.5197,143.0404849
CNC(=O)c1csnc1F,0.654702374,3.151571931,-4.7,-5,0.6418,160.010662
CCOc1cc(F)[nH]n1,0.646692731,3.175666161,-4.4,-4.6,0.9475,130.0542411
CCCc1cc(C(F)F)n[nH]1,0.721608086,2.891158798,-5.2,-5.1,2.2998,160.0812048
CONC(=O)c1ccsc1,0.651228072,2.419550685,-4.5,-4.7,1.0393,157.0197495
SCc1nnc(C2CC2)s1,0.688806231,3.097280356,-5,-4.7,1.8453,172.0128903
CCNc1nc(C)co1,0.650726534,2.942995392,-4.5,-4.2,1.41482,126.0793129
CCNc1ncc(C(C)F)cn1,0.750930493,3.089075402,-5.1,-5.2,1.9389,169.1015256
c1cnc(Nn2cncn2)nc1,0.6696955,3.053522331,-5.3,-5.4,-0.0567,162.0653942
NC(=O)COCc1cscn1,0.702402255,2.617941279,-4.8,-4.6,0.145,172.0306485
Cc1nc(CC2CC2)n[nH]1,0.661943255,2.683141894,-5.2,-4.8,1.06562,137.0952974
CCNc1ccncc1I,0.810616361,2.456356729,-4.4,-4.5,2.118,247.9810463
CCNc1ncc(C#N)c(N)n1,0.656877009,2.510545757,-5.4,-5.5,0.36228,163.0857953
CCn1ccc(I)c1C,0.65852373,2.956301084,-4.4,-4.5,2.42102,234.9857973
CSCCCNc1csnn1,0.715475951,3.080566682,-4.5,-4.4,1.7031,189.0394394
CSCCNc1ncc(C)cn1,0.718833838,2.411329797,-4.8,-4.6,1.55992,183.0830184
O=C(CCO)c1csnn1,0.633687623,3.024820466,-4.9,-5.2,0.1032,158.0149984
CNCCc1snnc1C,0.698212877,2.931423213,-4.3,-4.4,0.60842,157.0673684
CSCCOc1csnn1,0.647284062,3.147351595,-4.1,-4.3,1.2799,176.0078049
COc1ncc(C2CC2)[nH]1,0.66837751,3.093457828,-4.8,-4.6,1.2957,138.0793129
CSNc1nccc(C(C)C)n1,0.72954304,3.080461841,-5.3,-5.3,2.2899,183.0830184
c1cc(NC2CC2)no1,0.6443208,2.565595463,-4.7,-4.7,1.2489,124.0636629
Cc1cnc(NC2CC2)nc1O,0.68768784,2.599328974,-5.5,-5.4,1.06492,165.090212
CCCNc1ncc(CF)nn1,0.736317363,2.799156494,-6,-5,1.163,170.0967746
CCCCc1cc(=O)[nH]o1,0.689369624,2.762336949,-5,-4.9,1.3105,141.0789786
CCc1ncc(NC)s1,0.680084969,3.157505546,-4.4,-4.2,1.7472,142.0564693
CCSCc1nc(NC)n[nH]1,0.713769322,3.117148723,-4.7,-4.6,1.0995,172.0782674
CSc1csc(N2CCC2)n1,0.657816197,2.782496118,-4.5,-4.6,2.0751,186.0285403
COCc1scc(F)c1N,0.714859576,3.165936033,-4.3,-4.6,1.6158,161.0310631
CC(C)CCc1cn[nH]c1,0.679546751,2.453671564,-4.8,-4.8,1.9983,138.1156984
CCCNc1nc(C#N)cs1,0.746805573,2.715552197,-4.8,-4.8,1.83668,167.0517183
N#CCSCc1ccsc1,0.649057197,2.836152125,-3.9,-4.2,2.50488,169.0019912
CC(C)C(=O)Nc1ncsn1,0.72536521,3.150035721,-5,-5.2,1.1326,171.0466329
Cc1ncc(C(=O)O)s1,0.641118486,2.346989546,-4.3,-4.7,1.14972,143.0040994
CCc1cnc(NCCF)nn1,0.726250457,2.937361471,-5.1,-5,0.8154,170.0967746
COc1cnc(CCN)s1,0.702371444,2.997434751,-4.1,-4.2,0.6529,158.0513839
CNC(=S)c1csc(C)n1,0.647183682,2.962166803,-4.2,-4.3,1.34642,172.0128903
CNc1ncc(CCCF)nn1,0.726250457,2.986376856,-5.7,-5.2,0.8154,170.0967746
O=C(O)c1ccc(I)s1,0.778519933,2.677964546,-4.6,-4.7,2.0509,253.8898483
CCSCc1ccc[nH]1,0.682386477,2.917213214,-4.1,-4.1,2.2678,141.0612204
CSCCc1ccc[nH]1,0.679639239,2.843104339,-3.9,-4.1,1.9202,141.0612204
Cc1ncc(F)c(N)c1I,0.713708929,2.972450432,-4.7,-4.8,1.71592,251.9559744
CCNc1cnn(CC)c1,0.684367364,2.281524312,-4.2,-4.3,1.3348,139.1109474
CCNc1snnc1CNC,0.701273934,2.953424654,-4.7,-4.6,0.6893,172.0782674
N#CCCc1ccn[nH]1,0.63061515,2.956328599,-4.3,-4.5,0.86588,121.0639972
CC(=O)Nc1nccc(C)n1,0.643734222,2.033361875,-5.1,-5.2,0.74342,151.0745619
CC(C)Nc1ncnc(O)n1,0.644672338,2.924288029,-5.2,-5.2,0.3975,154.0854609
Cc1nc(NCC=O)cs1,0.665278957,3.095994641,-4.4,-4.5,1.06232,156.0357339
Cc1n[nH]c(C2CC2)c1F,0.63190701,2.910141162,-4.8,-5,1.73462,140.0749765
COc1cc(I)ccc1C,0.693903135,1.847438597,-4.9,-5.1,2.60822,247.9698129
CNCc1cnc(CN)s1,0.664130413,2.792056729,-4.3,-4.2,0.3212,157.0673684
CCCn1ncc(NC)n1,0.672651798,2.985161125,-4.4,-4.4,0.7298,140.1061964
Ic1c[nH]c2cnccc12,0.706572804,2.786301197,-4.7,-5,2.1675,243.9497462
CCNc1ccoc1N,0.627431545,3.016086469,-4.1,-4.3,1.2936,126.0793129
CC(C)c1cc(CN)n[nH]1,0.641640117,3.018366803,-5.1,-4.9,0.9918,139.1109474
CNOCc1cscn1,0.636861165,3.131296055,-4.2,-4.4,0.7941,144.0357339
C=Cc1ccc(NC)cn1,0.666318101,2.624152334,-4.7,-4.7,1.7663,134.0843983
CC(C)Nc1ncon1,0.640559232,3.15158493,-4.4,-4.7,0.8899,127.0745619
FC(F)Oc1cccnc1,0.631181008,2.027882553,-4.6,-5.1,1.683,145.0339202
Cc1nc(NCCF)ncc1F,0.748289687,2.698979324,-4.9,-5.2,1.30552,173.0764537
CNC(=O)c1nc(C)cs1,0.653446964,2.389325777,-4.7,-4.8,0.81112,156.0357339
O=C(O)Cc1cscc1O,0.676700766,2.87034629,-4.6,-5.1,1.0808,158.0037651
CCCNc1nc(NC)no1,0.678659211,2.996588922,-5.1,-4.8,0.9332,156.101111
C=CNc1ncc(OC)c(N)n1,0.688286048,2.989018484,-5.1,-5,0.6228,166.0854609
CNCCc1cscc1C,0.70177372,2.801635301,-4.4,-4.5,1.81842,155.0768704
N#Cc1cnc(NCCF)nc1,0.718546597,2.740224819,-4.8,-5,0.72968,166.0654744
CCCc1cc(O)no1,0.651481347,2.916200315,-5.1,-4.9,1.3327,127.0633285
CC(C)Oc1nscc1F,0.662031373,3.168151418,-4.3,-4.5,2.0694,161.0310631
CSCCc1nc(C#N)cs1,0.719809326,3.056743761,-4.4,-4.6,1.92028,184.0128903
ICCCc1ncn[nH]1,0.632879993,3.000119723,-4.1,-4.3,1.1723,236.9762953
C=Cc1csc(COC)c1,0.649739373,2.882101235,-4.3,-4.6,2.5375,154.0452359
CCCc1cc(CN)[nH]n1,0.651042728,2.774991345,-4.9,-4.7,0.8209,139.1109474
CCNc1nncc(CF)n1,0.70192162,3.065328376,-4.9,-5,0.7729,156.0811245
CCCOc1csc(I)c1,0.76508886,2.856159477,-4.3,-4.4,3.1415,267.9418839
CCc1nsc(N)c1C,0.646440323,3.129833776,-4.4,-4.4,1.59612,142.0564693
COCc1scc(N)c1N,0.676133283,3.16745911,-4.2,-4.3,1.0589,158.0513839
CCCn1ccnc1N,0.637112451,2.53188093,-4.1,-4.2,0.8753,125.0952974
Nc1csc(CCCI)c1,0.660975186,3.123904532,-4.3,-4.5,2.6979,266.9578683
CCc1nc(NC)nnc1F,0.681341577,3.054995721,-5.5,-5,0.6148,156.0811245
O=C(Nc1ncc(F)cn1)C1CC1,0.738960611,2.130016673,-5.8,-5.4,0.9642,181.0651401
CCC(N)Cc1nccs1,0.718549783,3.014882877,-4.4,-4.3,1.4229,156.0721194
C=Cc1cscc1C(N)=O,0.686851942,3.053125777,-4.9,-5,1.49,153.0248348
CC(C)Oc1csc(F)n1,0.662031373,3.164797572,-4.5,-4.6,2.0694,161.0310631
Nc1nc(NC2CCC2)ns1,0.69688899,2.892045994,-4.9,-5.1,1.0847,170.0626173
CNc1nc(C2CC2)n[nH]1,0.63286054,3.022318268,-4.9,-4.8,0.7238,138.0905463
N#Cc1cnc(N)c(I)c1,0.696814757,2.798397572,-5.2,-5,1.14008,244.9449951
OCCCc1ncco1,0.646282513,2.648954634,-4.2,-4.3,0.5995,127.0633285
CNc1n[nH]c(CCOC)n1,0.645496304,2.828027632,-4.6,-4.6,0.0353,156.101111
CSNc1ncccn1,0.627188299,2.983536291,-4,-4.3,1.1665,141.0360682
Cc1noc(C2CC2)c1I,0.714299982,3.102464238,-4.7,-4.9,2.46502,248.9650619
Nc1nccc(OCF)n1,0.649024548,2.780589147,-4.7,-5,0.3646,143.04949
CCC(C)SCC(=O)O,0.657658804,2.839020041,-4.2,-4.2,1.6027,148.0558006
Oc1cnc(NCCI)nc1,0.632686131,2.992814728,-4.6,-4.7,1.0291,264.9712099
CNc1n[nH]c(SC(C)C)n1,0.675624507,3.187484952,-4.8,-4.9,1.3469,172.0782674
CCOc1ccc(N)o1,0.650153656,2.997665546,-4.4,-4.5,1.2605,127.0633285
Cc1cnc(C(=O)O)s1,0.641118486,2.608001084,-4.6,-4.6,1.14972,143.0040994
O=c1cc(I)cc(O)o1,0.684246777,3.214237623,-4.8,-4.8,0.95,237.912692
CCCNc1ncc(CN)cn1,0.692684591,2.260060566,-5.1,-4.9,0.7572,166.1218464
CCCOc1cc(O)cs1,0.730616742,3.04137651,-4.4,-4.5,2.2425,158.0401506
Cc1csc(C(C)(C)N)n1,0.671075704,2.744750432,-4.5,-4.6,1.64532,156.0721194
CCCCCc1c[nH]cn1,0.634317933,2.556837006,-4.6,-4.5,2.1424,138.1156984
CCNc1ncc(COC)nn1,0.706887814,2.66489767,-5.4,-5.1,0.4498,168.101111
CC(C)c1csc(N)c1I,0.777398021,3.137251615,-4.6,-4.7,3.0583,266.9578683
CCNc1nocc1C,0.650726534,3.036340623,-5.1,-4.8,1.41482,126.0793129
CC(C)COc1ccon1,0.642334483,2.626713872,-4.7,-4.8,1.7094,141.0789786
CCc1csc(N(C)C)n1,0.648461224,2.440428341,-4.4,-4.3,1.7715,156.0721194
c1n[nH]c(CC2CC2)n1,0.630301812,2.622939842,-4.5,-4.7,0.7572,123.0796473
O=C(O)C=Cc1csnn1,0.637885881,3.020389696,-4.9,-5.2,0.6359,155.9993484
CCc1cc(OCF)n[nH]1,0.693399696,3.17508585,-4.9,-4.7,1.2779,144.0698911
c1ccc(Nc2nc[nH]n2)nc1,0.687526051,3.013060792,-5.6,-6,0.9433,161.0701452
CC(C)CCc1cnc[nH]1,0.679546751,2.357317169,-4.6,-4.7,1.9983,138.1156984
CCN(C)c1csc(C)n1,0.649908199,2.863925777,-4.2,-4.3,1.90762,156.0721194
N#Cc1ccncc1I,0.633783363,2.771757238,-4.4,-4.6,1.55788,229.9340961
CONc1csc(C)n1,0.637347863,3.131934469,-4.1,-4.4,1.42482,144.0357339
CC(C)Nc1nccc(CN)n1,0.695328435,2.453591911,-5.1,-5,0.7556,166.1218464
CC=C(N)c1csc(C)n1,0.669195637,3.112100136,-4.8,-4.9,1.77102,154.0564693
CCc1nsc(CCN)n1,0.698759394,2.981630356,-4.4,-4.3,0.6017,157.0673684
CCc1nc(NOC)cs1,0.679442515,3.173542993,-4.5,-4.7,1.6788,158.0513839
CC(O)CCNc1ncccn1,0.69125818,2.6620478,-4.9,-5.1,0.6594,167.105862
c1ccc(Nc2nc[nH]n2)cc1,0.700313321,2.605922331,-6,-5.8,1.5483,160.0748963
c1csc(Nc2nn[nH]n2)c1,0.69995484,2.97944649,-5.3,-5.6,1.0048,167.0265662
CCc1ccc(CO)s1,0.667266801,2.287092007,-4.4,-4.6,1.8028,142.0452359
CCCSCc1cn[nH]n1,0.672442832,3.023037006,-4.3,-4.4,1.4479,157.0673684
CCc1nc(O)c(C)s1,0.648950434,2.905906853,-4.9,-4.5,1.71952,143.0404849
COCc1cnc(NCF)nc1,0.685298492,2.860625272,-4.8,-4.8,0.9619,171.0807902
CC(C)(N)c1nccs1,0.642253258,2.925395315,-4.1,-4.2,1.3369,142.0564693
CCCOc1cc(F)sn1,0.676636513,3.179373213,-4.4,-4.5,2.071,161.0310631
Nc1cnc2[nH]cc(I)c2c1,0.707937614,2.938997855,-5.2,-5.6,1.7497,258.9606452
Nc1scc(C2CC2)c1I,0.776178747,3.14725911,-4.5,-4.8,2.8123,264.9422183
CC(C)CCc1ncc[nH]1,0.679546751,2.453928707,-4.5,-4.7,1.9983,138.1156984
Ic1csc(N2CCCC2)n1,0.734036492,2.730639759,-5,-4.9,2.3479,279.9531173
CCSc1nc(CC)n[nH]1,0.675590047,2.994551784,-4.7,-4.7,1.4791,157.0673684
Cc1csc(OC(C)C)n1,0.656469791,2.601284751,-4.4,-4.6,2.23872,157.056135
CCNc1nnn(C(C)C)n1,0.697201335,2.998591106,-5.2,-4.8,0.6858,155.1170954
CNc1cnc(I)c(C)n1,0.764869116,3.160377059,-5,-4.7,1.43132,248.9762953
OCc1csc(CO)c1,0.642143646,2.618386161,-4.3,-4.4,0.7327,144.0245005
