smiles,qed,sas,ror_gamma_docking,dhodh_docking,weight,logP
O=C(O)C1=C(C(=O)Nc2ccc(-c3cccc(OC(F)(F)F)c3)cc2[N+](=O)[O-])CCC1,0.502066925,2.555657912,-8.2,-12.1,436.342,4.664
O=C(O)c1cc(C2CC2)ccc1Nc1cnc(-c2ccccc2)nc1,0.721603507,2.13279739,-8.3,-11.2,331.375,4.4628
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)ccc(F)c1F)C(F)(F)F,0.368152976,3.475224702,-8.7,-11.7,534.844,5.0229
CC(=O)C(C#N)C(=O)Nc1ccc(-c2ccccc2Cl)cc1,0.87552539,2.460333112,-7.5,-10.8,312.756,3.67428
CC(C)CN(Cc1ccc(N2CCN(S(C)(=O)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1,0.552708955,2.350100204,-6.8,-9.7,479.668,2.7562
Cn1cnc(-c2ccc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4Cl)c3c2)c1,0.324190499,2.784442634,-8.8,-6.9,509.324,5.9364
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4cc(O)ncc4C)c(=O)c3cc2F)c1=O,0.479898923,3.318787199,-8.2,-9.6,453.474,2.52182
Cc1cc(C(=O)O)c2[nH]c(-c3ccc(-c4ccc(F)cc4F)cc3)nc2c1,0.526230207,2.26977495,-8.9,-12.1,364.351,5.18172
O=C(O)C1(C(=O)NC2CC(C(=O)O)C2)CCCN1,0.487998537,3.444855035,-6.7,-8.1,256.258,-0.8274
CCN(N=Cc1ccccc1C(=O)O)c1nc(-c2ccccc2Cl)cs1,0.477457309,2.57968188,-7.8,-10.3,385.876,5.0221
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OCC3CCN(S(C)(=O)=O)CC3)ccc2O1,0.469160795,3.214415628,-9.1,-10.5,598.675,2.1382
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4ccccc4F)cc3)cc2[nH]1,0.545862818,2.171493523,-9.1,-12.4,346.361,5.04262
CC1CCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl,0.366900945,3.814511146,-8.1,-8.8,622.415,5.5543
O=C(Cc1cccnc1)NC1CCC(c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)CC1,0.242496603,3.092092501,-8.8,-9.9,620.562,6.4808
CCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccccc1Cl,0.585537791,3.073903275,-8.3,-11.1,458.921,4.5924
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(C4CCC(F)(F)C4)c(=O)c3cc2F)c1=O,0.645375039,3.747094522,-8.1,-9,450.461,3.4839
Cc1cc(C(=O)O)c2nc(-c3c(F)c(F)c(-c4ccc(F)c(F)c4)c(F)c3F)[nH]c2c1,0.318126716,2.792599308,-9.6,-12.4,436.311,5.73812
CCC(O)=C(C#N)C(=O)Nc1ccc(-c2ccccc2)cc1F,0.505319968,2.295948186,-8,-11.4,310.328,4.17688
CCOC(=O)c1sc(Nc2ccc(Br)c(Cl)c2)nc1-c1ccccc1,0.486610125,2.155795548,-7.8,-10.2,437.746,6.1463
CC(Oc1cc(-n2nc3n(c2=O)CCCOC3)c(F)cc1C(=O)Nc1c(Cl)ccc(Cl)c1F)C(F)(F)F,0.341891366,3.674005271,-8.7,-8.2,567.298,5.1212
CCC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4ccccc4F)c3CCC12,0.334438114,4.035616439,-10,-7.5,488.566,6.37688
CCN(CC12CCC(c3cc(-c4c(F)cccc4F)nnc31)C2(C)C)C(=O)Cc1ccc(N2CCN(C)CC2)cc1,0.387104915,4.569033587,-9.6,-9.5,559.705,5.4198
O=C(NC1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)c1ccncc1,0.141968779,4.08057329,-8,-8.3,716.622,7.6873
CC(Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1C(=O)Nc1cc(F)cc(F)c1C#N)C(F)(F)F,0.509417048,3.694241219,-8.9,-11.2,527.381,3.43508
CC(C)(OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)c(C(F)(F)F)c1)CC(CCC(=O)O)O2)C(F)(F)F,0.39849833,3.454734315,-8.7,-10.4,602.481,5.555
COc1cccc(CCCc2c(C(=O)O)[nH]c(=O)[nH]c2=O)c1NCCO,0.432131155,2.723946797,-7.8,-10.1,363.37,0.3495
CC(Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,0.539617648,3.499262807,-8.6,-11.2,502.371,3.5634
CC(Oc1cc(-n2nc(C(N)=O)n(C)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,0.501421205,3.435276687,-8.6,-11.4,503.359,2.6691
CC(=O)C(C#N)C(C)(F)C1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,0.251241901,4.816273697,-8.3,-9.4,625.553,7.21368
CCn1c(CO)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cc(OC(=O)C(C)(C)C)cc3C)cc2F)c1=O,0.218889541,3.701178571,-8.3,-5.7,600.541,4.66622
NS(=O)(=O)c1ccc(C(=O)N2CCC(C(=O)O)CC2)c(F)c1,0.832039655,2.030480072,-8.1,-9.7,330.337,0.4099
Cc1ccc(Nc2ccc(-c3ccccc3F)nc2)c(C(=O)O)c1,0.734455064,1.969551809,-8.4,-11.9,322.339,4.63792
CCc1sc(NN=Cc2ccccc2C(=O)O)nc1-c1ccccc1,0.505782765,2.271049313,-7.9,-10.3,351.431,4.5167
Cc1ccccc1NC(=O)c1cc(F)c(-n2nc(C(C)O)n(C)c2=O)cc1OC(C)C(F)(F)F,0.522983753,3.549940023,-8.5,-9.7,482.434,3.65372
CC(C)(C)c1ccc(NC(=O)C2CCc3c(C(=O)O)cccc3N2C(=O)c2cccc(C(F)(F)F)c2)cc1,0.419379494,2.959455458,-9.1,-6.4,524.539,6.3014
O=C(O)c1cccnc1Nc1c(F)cc(-c2cccc(OC3CCC3)c2)cc1F,0.583746588,2.370858918,-9.2,-12.3,396.393,5.3999
O=C(NC1CCOCC1)C1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,0.324568705,4.222468409,-7.8,-7,625.578,6.0519
CC1(C)C2CCC1(c1ccnc(-n3cnc(CC(O)CO)n3)n1)c1nnc(-c3c(F)cccc3F)cc12,0.410223504,5.279675593,-8.9,-8.1,505.529,2.8915
CCOc1cccc(-c2ccc(NC(=O)C(C#N)C(=O)CC)cc2C(=O)OC)c1,0.541681466,2.790707223,-7.2,-10.6,394.427,3.59628
Cc1ccc(C(F)(F)F)cc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCOC3)cc1OC(C)C(F)(F)F,0.470968982,3.525591689,-9.2,-9.9,548.415,4.61242
Cc1cc(C(=O)O)c2nc(-c3c(F)c(F)c(-c4ccc(F)c(F)c4)c(F)c3F)[nH]c2c1,0.318126716,2.792599308,-9.6,-12.3,436.311,5.73812
Cc1ccc2c(n1)CCN(C(=O)C1(C#N)CC1)C2C(=O)O,0.880793511,3.41903576,-8.4,-9.7,285.303,1.2042
Cc1ccc(Nc2ccc(-c3ccccc3F)nc2)c(C(=O)O)c1,0.734455064,1.969551809,-8.4,-11.9,322.339,4.63792
COc1ccccc1-c1ccc(-c2cc(C(=O)O)c3nc(C)[nH]c3c2)cc1,0.543296158,2.160954733,-8.2,-12.4,358.397,4.91212
Cc1cc(C(F)(F)F)cc2c1cc(Cc1c(Cl)ccc(C(=O)N3CCC(C(=O)O)CC3)c1Cl)n2C,0.430972127,2.821864832,-8.5,-8.5,527.37,6.33992
CCC(O)=C(C#N)C(=O)Nc1ccc(-c2ccccc2Cl)c(C(=O)OC)c1,0.342470169,2.46347565,-7.7,-8.9,384.819,4.47778
O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)nc2ccc(F)cc12,0.520265681,1.864039571,-8.9,-12.2,359.356,5.5314
CCOC(=O)c1sc(Nc2ccc(C)c(Cl)c2)nc1-c1ccccc1,0.584095517,2.043865971,-7.8,-10.4,372.877,5.69222
CCCn1c(C)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c1=O,0.473333344,3.282099785,-8.3,-10.6,502.415,4.75162
Cc1cc(-c2nc(-c3ccccc3F)c3c(n2)C2(C)C=C(C#N)C(=O)C(C)C2CC3)ccn1,0.553348525,3.985059594,-9.1,-10.9,438.506,5.142
Cc1ccc(Nc2ccc(-c3cc(F)ccc3F)nc2)c(C(=O)O)c1,0.717568402,2.092152775,-8.7,-12,340.329,4.77702
CNC(=O)c1nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c(=O)n1C,0.48943829,3.468009219,-8.4,-10.2,517.386,2.9298
Cc1ccncc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C1CCCCC1,0.532066757,3.3712439,-8.9,-10.7,493.583,4.81272
CCCC(C)Oc1cc(-n2nc(CO)n(C)c2=O)c(F)cc1C(=O)Nc1cccc(C)c1,0.557666851,3.108040862,-7.9,-10.5,442.491,3.33052
O=C(CCN1CCC(c2c(Cl)ccc(Cl)c2Cl)(C(=O)Nc2cc(Cl)cc(Cl)c2)C1)N1CCS(=O)(=O)CC1,0.446337481,3.486143002,-8.7,-7.1,627.805,5.1829
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CCC(F)(F)C2)C3)CC1,0.408084154,4.432869626,-9.3,-7.5,626.022,6.0595
CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(C(C)(C)c3ncc(C#N)c(C)n3)cc2)cc1,0.568655054,2.591595399,-8,-12,462.575,3.9574
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(C4CCCC(C(C)(F)O)C4)c(=O)c3cc2F)c1=O,0.550465684,4.240269192,-9,-9.1,490.551,3.5329
CC(N=C(O)C1CC(c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)c1ccccn1,0.132483818,3.853699538,-8.8,-10.3,606.535,7.307
CCn1cc(S(=O)(=O)N2CC(CC(C)(C)O)Oc3ccc(NC(=O)OC(C)(C)C)cc32)c(OCCO)n1,0.43573346,3.612097554,-7.5,-8.7,540.639,2.7384
CN1CCC(Oc2ccc(C(F)(F)F)cc2)C(C)(c2ccc(C(=O)Nc3nc4c(C(C)C)ccc(C#N)c4[nH]3)c(F)c2)C1,0.234747878,3.966350332,-10.1,-11.7,593.625,7.00898
CCN(CC(F)(F)F)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)NC(C)C(F)(F)F)c(Cl)c1Cl,0.309115324,3.874697836,-7.5,-9.5,673.485,4.8711
CCS(=O)(=O)c1ccc(CNC(=O)c2cnc3c(c2)C(C)N(Cc2ccc(C(F)(F)F)cc2)C3C(C)C)cc1,0.361004872,3.561293486,-8.8,-12.4,559.654,6.0979
CC(C)(CO)COC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cccc(OC(F)F)c1)CC(CC(=O)NS(C)(=O)=O)O2,0.337252412,3.538636431,-7.6,-9.9,621.637,2.2772
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OCC34CCC3CC4)ccc2O1,0.579598507,3.329244796,-8.6,-11.6,517.579,3.6568
Cc1ncnc(C2CC2)c1-c1ncc2nc(NCc3ccc(S(C)(=O)=O)cn3)c(=O)n(C(C)C3CC3)c2n1,0.358821069,3.737979096,-8.4,-10.6,532.63,3.21092
O=C(O)C1CN(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)C1,0.220985724,3.942303691,-9,-6.1,724.598,6.1519
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccccc3C(F)(F)F)c(F)c2)CC1,0.542113689,2.562997717,-8.4,-10.7,513.557,4.2564
CCN(Cc1ccc(-c2ccc(C(N)=O)cc2)cc1)S(=O)(=O)c1ccc(OC)c(F)c1,0.574455583,2.070813185,-8.5,-11,442.512,3.811
CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cc(Cl)ccc3Cl)cs2)cc1,0.52008373,2.405175592,-8.1,-11.3,454.4,5.6967
O=C(Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)C1NCC(=O)Oc2ccc(Cl)cc21,0.351445836,3.391055332,-8,-8.5,482.764,3.8406
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4cc(O)ncc4OC)c(=O)c3cc2F)c1=O,0.443677347,3.340920547,-8,-9.1,469.473,2.222
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OCC(C)C)cc(C)c2O1,0.610956784,3.129200789,-8.9,-11.3,493.557,3.43102
O=C(C1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12)N1CCC(F)(F)CC1,0.265661497,4.340923722,-8.3,-8,645.559,7.0144
CC(C)c1ccc(-c2cc(C(=O)O)c3cc(F)ccc3n2)cc1,0.751168445,1.883099148,-9,-11.4,309.34,4.8625
Cc1cc(-c2cc(F)c(-c3nc4ccc(F)cc4[nH]3)cc2F)ccc1NC(=O)OC(C)(C)C,0.352022915,2.480900724,-8.7,-6.9,453.464,6.96962
O=C(O)c1cccnc1Nc1ccc(O)cc1,0.704112081,1.808377159,-7.1,-9,230.223,2.229
CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(C(C)(C)C(=O)Nc3ccccc3C)cc2)cc1,0.48233372,2.204926919,-8.5,-11.6,478.614,4.88612
CCS(=O)(=O)c1ccc(CCn2cc(C(=O)O)cn2)cc1,0.87553964,2.138396671,-7.4,-10,308.359,1.6176
CC(=O)N1CCC(C(=O)NC2CC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.191076961,3.449989579,-9.2,-10.5,750.68,6.8469
CC(C)c1oncc1S(=O)(=O)N1c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2CCC1C(=O)O,0.576563847,3.710511427,-7.9,-9.1,519.498,4.2821
Cc1ncnc(C)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C1CCCCC1,0.52525251,3.548958038,-9,-11.1,508.598,4.51614
CNC(=O)C1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,0.400431635,4.131801688,-8.2,-6.7,555.487,5.5027
COc1ccccc1-c1ccc(-c2cc(C(=O)O)c3ccccc3n2)cc1,0.541253947,1.790670932,-8.4,-12.5,355.393,5.2756
CC(C)(C)CCC(=O)C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,0.817595358,2.890977633,-7.1,-10.4,340.345,4.17908
Cc1ccc(Nc2ccc(-c3cccnc3OC3CC3)nc2)c(C(=O)O)c1,0.675354997,2.330417271,-8,-11.8,361.401,4.43502
CN1CCCC12CCN(C(=O)C1CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4CC4)c3C1)C2,0.516003556,4.862271353,-9.5,-6.9,591.152,5.1721
CC(O)CNc1ccc(-c2ccc(NC(=O)C3=C(C(=O)O)CCC3)cc2Cl)cc1,0.540957045,2.858870557,-7.9,-11.7,414.889,4.3033
O=C(N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)C1(O)CCOCC1,0.223695945,4.085362125,-8.8,-7.3,725.626,6.0836
Cc1cc(-c2cnc(N(C)C)c(S(=O)(=O)c3ccccc3)c2)ccc1OCC(=O)O,0.618212862,2.389334088,-8.4,-11,426.494,3.41922
CS(=O)(=O)N1CCN(C2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.184767074,4.19671806,-8,-6.5,758.725,6.4395
Cc1ccccc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCOC3)cc1OC(C)C(F)(F)F,0.564365258,3.356908059,-8.5,-10,480.418,3.59362
CC(Oc1cc(-n2nc3n(c2=O)CCS3)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,0.528970073,3.521679697,-8.6,-11.3,504.412,4.1389
CCNC(=O)Nc1ccc(S(=O)(=O)CC2CCN(C(=O)C3CCSCC3)CC2)cc1,0.690401959,2.530364711,-7.6,-8.8,453.63,2.9835
O=C(Nc1ccccc1)C1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,0.23994899,3.999550148,-8.8,-7.3,617.558,7.3954
Cc1cc(F)c(F)cc1COC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCCC2)cc1)(C(F)(F)F)C(F)(F)F,0.200230695,3.220875563,-8.2,-8.4,610.538,8.19222
COc1nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c(=O)n1C1CC1,0.471500298,3.479919023,-8.5,-10.9,516.398,4.3767
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccccc1Cl)C(F)(F)F,0.515207219,3.229934409,-8.5,-10.8,498.864,4.7447
Cc1cccc(C)c1C(=O)c1cn(-c2ccc(C(N)(C)c3nnn(C)n3)cc2)c2ncccc12,0.409392226,3.387584163,-8.9,-11.9,451.534,3.61904
CCC(O)C1CN(C(=O)C2CCc3c(C4=CCC(C(C)(C)O)C4)nn(C(=O)c4c(Cl)cccc4C4CC4)c3C2)C1,0.492388465,4.508067139,-8.2,-6.6,566.142,5.0009
CC1(C)CC(C(=O)NCC2CN(S(=O)(=O)c4ccc(F)c(C(F)(F)F)c4)C(CO)C2)CCO1,0.590563113,3.859809331,-8.6,-9.9,496.523,2.5374
Cc1cc(C)c(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCOC4)cc2OC(C)C(F)(F)F)c(C)n1,0.527912295,3.646144168,-9,-9.6,509.46,3.60546
Cc1oc(-c2ccc(C(=O)O)cc2)nc1C1CC1,0.898439645,2.196430195,-7.9,-9.5,243.262,3.22562
Cc1ccnc(Cl)c1-c1ccc(N(CC(F)(F)F)S(=O)(=O)c2ccccc2)cc1,0.494310303,2.455768768,-8.5,-10.5,440.874,5.46802
COC(=O)c1ccc(COC(c2ccc(C3(S(=O)(=O)c4ccc(F)cc4)CCCC3)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.149652103,3.048119525,-7.8,-9.5,618.567,7.3922
O=C(C1CCC(F)(C(=O)O)CC1)N1CCC(c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1,0.307660938,3.928308914,-8.8,-6.9,645.54,5.9997
CCS(=O)(=O)c1ccc(CNc2nc3cnc(-c4c(C)ncnc4C4CC4)nc3n(C3CCC3)c2=O)nc1,0.35833405,3.228389885,-8.6,-11.2,532.63,3.35502
N#CC(C(=O)Nc1ccc(C(F)(F)F)cc1)C(=O)C1CC1,0.86847147,2.759706856,-7.7,-9.6,296.248,2.76278
Cc1c(-c2ccc(-c3cccnc3F)cc2)nc2ccc(Cl)cc2c1C(=O)O,0.449859556,2.247951459,-8.9,-13.2,392.817,5.76292
Cn1ncc2c1CCC(c1ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc1)(S(=O)(=O)c1ccc(F)cc1)C2,0.154866963,3.956359537,-8.5,-7.5,662.574,7.2322
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1nc[nH]c1Cl)C1CCCCC1,0.516319487,3.627956057,-9.2,-11.6,502.978,4.4858
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccc(N2CCOCC2)nn1)C(F)(F)F,0.465324568,3.549654609,-9.1,-6.9,551.501,2.7179
O=C(NC1CC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)C1CCS(=O)(=O)CC1,0.199899962,3.552530313,-8.2,-9.9,757.693,6.4132
CCN(N=Cc1ccccc1C(=O)O)c1nc(-c2ccccc2Cl)cs1,0.477457309,2.57968188,-8.9,-10.2,385.876,5.0221
CCn1c(OC)nn(-c2cc3c(C(C)C)cn(CC(C)OC)c(=O)c3cc2F)c1=O,0.589399166,3.545021548,-7.4,-9.6,418.469,2.6748
Cn1cc(C2CCN(C(=O)C3CCCC3)C2)c2cc(NS(=O)(=O)c3ccc(F)cc3)ccc21,0.592560809,2.858089943,-8.6,-12.1,469.582,4.6243
COc1nc2ccc(C(O)(c3ccc(C#N)nc3)c3cncn3C)cc2c(Cl)c1OCC1CC1,0.430682198,3.62944474,-7.8,-9.9,475.936,3.96998
CCc1nn(-c2cc(OC(C)C3CCCCC3)c(C(=O)NC(CC)Cc3ccccc3)cc2F)c(=O)n1C,0.388305226,3.568761658,-8.9,-10.4,522.665,5.3712
Cc1sc(NN=Cc2ccccc2C(=O)O)nc1-c1ccccc1,0.538632954,2.154199359,-8.5,-10.6,337.404,4.26272
CCOc1cccc(-c2cc(F)c(NC(=O)C3=C(C(=O)O)CCC3)c(F)c2)c1,0.76341327,2.438157841,-8.8,-11.6,387.382,4.5341
COC1(C(=O)N2Cc3cc(S(=O)(=O)CC4CC4)ccc3C2C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)CC1,0.423975048,3.739837674,-8.2,-11.8,620.568,4.3835
CCC(O)=C(C#N)C(=O)Nc1ccc(-c2cccc(OC)c2)c(C(=O)OC)c1,0.341134667,2.443871281,-7.8,-9.9,380.4,3.83298
CC(=O)C(C#N)C(=O)Nc1ccc(OS(=O)(=O)C(F)(F)F)cc1,0.489951182,2.91197669,-7.4,-10,350.274,1.58228
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OCC3(Cc4ccccc4)CCOC3)ccc2O1,0.380565296,3.593035242,-9.3,-11.7,597.665,4.116
CC(Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1C(=O)Nc1ccccc1F)C(F)(F)F,0.561230765,3.384585636,-8.5,-10.8,484.381,3.4243
Cn1c(Cc2c(Cl)ccc(C(=O)N3CCC(C(=O)O)CC3)c2Cl)cc2ccc(OC(F)(F)F)cc21,0.446297371,2.778289544,-8.9,-9.7,529.342,5.9113
CCN(c1ccccc1)c1c(Cl)nc2ccc(C(O)(c3cccnc3)c3cccc(Cl)c3)cc2c1Cl,0.224014461,3.317280195,-8.5,-6.8,534.874,8.0322
CC(Oc1cc(-n2nc(C3CC3)n(C)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,0.507840419,3.354675726,-8.4,-11.6,500.399,4.4476
O=C(O)c1cc(C2CC2)ccc1Nc1cncc(-c2ccccc2)c1,0.68556235,2.081185852,-8.3,-11.4,330.387,5.0678
O=C(Nc1cc(Cl)cc(Cl)c1)Nc1ccccc1C(=O)O,0.785494534,1.779857679,-7.7,-10.1,325.151,4.3356
Cc1ccc(Nc2ccc(-c3ccccc3F)nc2)nc1,0.774862423,1.996612095,-8.5,-11.2,279.318,4.33472
Cc1cc(C(=O)O)c2nc(-c3c(F)c(F)c(-c4ccc(OCc5ccccc5)cc4)c(F)c3F)[nH]c2c1,0.191394038,2.661766471,-10,-12.9,506.455,7.03892
CCn1c(C)c(C)c2cc(C(=O)NCc3ccc(S(=O)(=O)CC)cc3)ccc21,0.682297924,2.166820532,-8,-10.5,398.528,4.00164
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.209203388,3.931242943,-9.6,-7.9,751.668,6.2996
COc1cccc(-c2ccc(NC(=O)c3cscc3C(=O)O)c(F)c2)c1,0.691716405,2.214768162,-7.8,-11.6,371.389,4.5133
CC(Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,0.539617648,3.499262807,-8.7,-11.2,502.371,3.5634
Cc1cc(C(F)(F)F)cc2c1cc(Cc1c(Cl)ccc(C(=O)N3CCC(C(=O)O)CC3)c1Cl)n2C,0.430972127,2.821864832,-8.9,-10.2,527.37,6.33992
CCC(CC)n1cc(C(C)C)c2cc(-n3nc(CO)n(CC)c3=O)c(F)cc2c1=O,0.639266743,3.122299674,-7.6,-6.8,416.497,3.4847
O=C(NC1CCCc2c1cnn2-c1ccccc1)c1noc2c1CCCC2,0.773305154,3.013293456,-8.4,-11,362.433,3.5465
O=C(NC1CC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)C1(CO)CCOCC1,0.185147317,3.659429355,-8.8,-9.6,739.653,6.3775
CCC(O)=C(C#N)C(=O)Nc1ccc(-c2cccc(Cl)c2)c(C(=O)OC)c1,0.342470169,2.464098727,-7.5,-9.7,384.819,4.47778
CCS(=O)(=O)c1ccc(CNC(=O)Nc2cc(Cl)c(-c3ccccc3OC(F)(F)F)c(Cl)c2)cc1,0.346047918,2.453453005,-9.1,-10.9,547.382,6.6743
O=S(=O)(c1ccc(F)cc1)C1(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)CCC(N2CCN(Cc3ccccc3O)CC2)CC1,0.127904825,3.54112723,-8.7,-6.2,800.784,8.7758
COc1ccc(C(=O)Nc2cn3ncnc3c(CN3CCN(C(=O)N(C)C(C)C)C(C)C3)c2C)c(OC)c1,0.506840462,3.415528708,-8.5,-7.3,523.638,3.27352
O=C(NC1CCOCC1)C1CC(c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1,0.359791529,3.137733996,-8.5,-11.7,585.513,5.4895
CC(=O)C(C#N)C(=O)Nc1ccc(-c2ccccc2Cl)cc1Cl,0.83725581,2.619172514,-7.5,-10.7,347.201,4.32768
Cc1cccc(F)c1COC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)C3CCC(C(=O)O)CC3)C2)cc1)(C(F)(F)F)C(F)(F)F,0.178894597,3.940479025,-9.1,-7.2,747.701,7.60242
CC1(C)C2CCC1(c1cncc(-c3cccc(NS(C)(=O)=O)n3)n1)c1nnc(-c3c(F)cccc3F)cc12,0.389751098,4.837496048,-9.9,-7.5,534.592,4.8486
O=C(O)C1=C(C(=O)Nc2ccc(-c3ccccc3)cc2F)CCC1,0.892800984,2.120654071,-9.2,-11.5,325.339,3.9963
