smiles,qed,sas,weight,logP,ror,dhodh
c1c[n+](C2CC[N+](C)(CC2)C)ccc1C(Nc1ccccc1-n1c(n2CCCc2n1)=O)=O,0.503850478,3.408333147,434.544,1.9313,-10.3,-10.3
c1(ccccc1C1CCN(C(C(N)=O)(C)C)CC1)C1CCN(CC1)C(c1n(c(n(C2CC2)n1)=O)C)=O,0.663683475,3.127255263,494.64,2.3798,-8.8,-10.5
C1C(N(C(=O)C2CCN(S(=O)(=O)C3CCCC3)CC2)C(=O)C1F)(c1nn(C)c(n1C)=O)O,0.574075785,4.157684541,473.527,-0.6547,-8.1,-7.1
c1[n+](ccc(C[N+]2(C)CCC(CC2)c2ccccc2)c1)Cc1n(C)c(n(n1)C)=O,0.491466355,3.267122938,393.535,1.9788,-9,-9.1
c1c([n+](C2CC[N+](CC2)(C)C)ccc1C(=O)Nc1cccc(-n2nc3CCCCCn3c2=O)c1)F,0.354657974,3.469136524,480.588,2.8506,-11.3,-11.6
O=C(Nc1cc2c(C)nn(c2cc1C)C)c1c(F)ccc(c1F)-n1c(n2CCCCc2n1)=O,0.516262003,2.938569975,452.465,3.40434,-11.5,-9.7
c1(cc2CC(Cc2cc1)NS(c1c(F)cc(OC)cc1)(=O)=O)C#CC1CCN(C(C2CCCN(C(=O)C3CC3)C2)=O)CC1,0.507521165,3.717787665,607.748,3.5187,-8.5,-6.6
c1cc(C[N+]2(CC[N+](C)(Cc3ccccc3)CC2)Cc2n(C)c(=O)n(C)n2)cc(F)c1,0.569404585,3.270971711,425.552,2.4353,-8.1,-9.6
[n+]1(C)c(C2CCCC2)ccc(C(=O)NC(c2nn(C)c(=O)n2-c2ccccc2)C)c1,0.662082047,3.356700724,406.51,2.5441,-8.4,-10.6
[n+]1(ccccc1CNC(c1cc2CCCN(CCc2cc1)Cc1nn(c(=O)n1C1CC1)C)=O)C,0.56684041,2.992847072,461.59,1.6621,-9.3,-8.6
c1(c(c(F)ccc1)C(=O)Nc1cc(c(cc1)NC(=O)c1n(C)c(=O)n(n1)-c1c(cccc1F)F)OC(C)C)C1CC1,0.307137425,2.97926019,565.552,5.1575,-8.9,-7.2
c1(ccc(F)cc1C1CN(CCCN1Cc1cccc(F)c1N1CCC(CC1)C(Nc1nn(C)c(=O)n1C)=O)C(=O)C)F,0.467979726,3.582047309,599.658,3.1867,-8.4,-6.5
OC1(CC[N+](C)(CC1)C)Cc1ccc(-n2c(nn(c2=O)-c2ccc(Br)cc2)C)cc1,0.593660128,2.999703154,472.407,3.23792,-10.6,-8.3
[n+]12CCCC[n+]1cc(cc2)C(Nc1c2c(ccc1F)n(C1CCC1)c(n(C)c2=O)=O)=O,0.640370235,3.509857019,425.464,1.1854,-9.1,-8.5
c12cc(NC(c3c(CC(F)(F)F)cc(c(C(N4CCCCC4)=O)c3)F)=O)ccc2n(c(=O)n(c1=O)CC)C,0.503750847,2.745038186,534.51,3.8424,-12.8,-10.4
C1Cc2nn(c(n2CC1)=O)-c1ccc(cc1)NC(c1c[n+](ccc1)C1CC[N+](CC1)(CC)C)=O,0.468146178,3.348459271,462.598,2.7115,-10.2,-11.4
n1(C2CCCC2)c(nn(c1=O)C1CC1)-c1n(c(nn1)Cc1ccc(cc1)F)CC,0.639370724,2.78269773,396.47,3.5031,-9,-11.5
c1(C[N+]2(C)CCCCC2)ccc(cc1)C(=O)Nc1c[n+](C)ccc1-n1nc2CCCn2c1=O,0.480440471,3.284967523,448.571,2.1875,-9.3,-12.4
O=C(NC1CC[N+](CC1)(C)C)c1ccc2-c3nn(C)c(=O)n3CC[N+](C)(C)CCc2c1,0.721418791,3.905825916,428.581,0.8499,-8.2,-6.9
[n+]1(CC2CC[N+](CC2)(C)C)ccc(C(=O)Nc2cccc(c2)-n2nc3CCCCn3c2=O)cc1,0.467536929,3.266621438,462.598,2.3965,-11,-12
c1(-c2nn3CCOCc3n2)cc[n+](C(C(Nc2ccc(C#N)cc2CC)=O)C)cc1,0.660052658,3.653863866,403.466,2.39658,-10.2,-11.5
C1C(C1)C1C(C1)c1n(c(n(n1)C)=O)-c1ccc(NC(c2ccc(F)cc2)=O)cc1,0.722856406,3.148724745,392.434,3.4759,-9.1,-12.2
c1cc(ccc1C)C(=O)Nc1cc(-n2c(n3c(n2)COCC3)=O)c(C(=O)Nc2cc(cc(c2)C(F)(F)F)C)cc1,0.373942631,2.804405228,551.525,4.70444,-8.8,-8.9
c1c(C(F)(F)F)cc(cc1)NC(=O)c1nn(-c2ccc(-n3nc4CCCCn4c3=O)cc2)c(n1C)=O,0.464348225,2.879690392,499.453,2.5258,-11.3,-8.4
[n+]1(CCC2CC[N+](C)(CC2)C)cccc(NC(c2ccc(cc2)-n2nc3CCCn3c2=O)=O)c1,0.451697408,3.25110103,462.598,2.3965,-10.4,-12.1
c1cc(ccc1C(C)=O)NC(c1c(-n2nc3n(c2=O)CCC3)cc(c(c1F)C)F)=O,0.667790201,2.753149288,412.396,3.02172,-10,-13.1
n1(nc2n(CCC2)c1=O)-c1ccc(cc1F)C(=O)NCCc1cc[n+]2c(CCCC2)c1,0.636655153,3.148106781,422.484,1.7156,-11.2,-12.8
c1[n+](cccc1NC(c1ccc(cc1)CCC1CC[N+](C)(C)CC1)=O)-n1nc2n(CCCC2)c1=O,0.43921329,3.382547422,476.625,2.6513,-11.7,-12
[n+]1(cc[n+](CC2CCC2)cc1)CCC1CCC(C[n+]2cccc(-n3c(=O)n(c(n3)C)C)c2)CC1,0.482060437,3.863428816,463.65,2.43872,-10.6,-12.4
c12CCCCC[n+]2cc(cc1)CNC(=O)c1cc[n+](-n2nc3n(c2=O)CCC3)cc1,0.642608892,3.61930183,406.49,0.5338,-10.7,-12.2
c1(CCC(C(NC(C(O)=O)C2CCN(C(C3CCN(CC3)C(=O)C3CCCCC3)=O)CC2)=O)N(C(=O)C2CCCCC2)O)ccccc1,0.234176246,3.733714855,666.86,4.4128,-12,-6.5
C(Nc1cccc(c1)-n1nc2CCCCn2c1=O)(c1cccc(C2CC[N+](CC2)(C)C)c1)=O,0.623149907,2.878488171,446.575,3.5764,-11.3,-10.7
c1[n+](CC2CC[N+](C)(C)CC2)cccc1NC(=O)c1ccc2Cn3c(CCc2c1)nn(C)c3=O,0.474409719,3.487121933,462.598,1.7549,-10.3,-10.7
c1(ccccc1)C[N+]1(C)CCC(CCNC(c2cc(ccc2)-n2c(=O)n3CCCc3n2)=O)CC1,0.550958861,2.903501372,460.602,3.1569,-11.1,-11.1
N(C(=O)C)CC1CN(CCC1)C(c1n(c(=O)n(-c2ccccc2OC)n1)-c1cccc(c1)F)=O,0.599205134,3.068560125,467.501,2.1592,-9.5,-11.9
C[N+]1(CCC(CC1)[n+]1cccc(c1)C(=O)Nc1cc(-n2c(nn(c2=O)C)C)ccc1)C,0.515068817,3.312754632,422.533,1.83052,-10.3,-9.6
[n+]1(ccc[n+](C2CCCC2)c1)CCCc1ccc(-n2c(=O)n3CCCCc3n2)cc1,0.592241533,3.320819927,405.546,2.6932,-11.2,-12.3
c1cc(cc(-n2nc3CCCn3c2=O)c1F)C(Nc1cc(ccc1)C1CC[N+](C)(CC1)C)=O,0.620298848,2.954573779,450.538,3.3254,-11.7,-10.6
C1CN(C(=O)c2ccc(-n3nc4n(c3=O)CCCC4)cc2)CCC1n1nc(n(c1=O)CCC)C,0.573238089,2.868273083,465.558,1.92422,-10.4,-11
c1cc(ccc1-n1nc2n(CCCC2)c1=O)C(=O)Nc1cc[n+](cc1)Cc1cccc[n+]1,0.629889971,3.55122459,427.488,1.7704,-9.9,-9.2
c1(C)c[n+](cc(c1)C)CC(c1ccccc1)NC(c1ccc(cc1)-n1nc(C)n(c1=O)C)=O,0.466847642,3.253507888,442.543,2.95506,-10.7,-13.3
C1CCC[N+](CC1)(C)CCC(=O)Nc1c(-n2nc3n(c2=O)CCC3)ccc(NC(C2CC2)=O)c1,0.611963671,3.005205835,467.594,2.6779,-8.8,-12.4
c1c(cc(C(=O)N2CCc3n(c(n(n3)C(C)C)=O)CC2)cc1)CCC[N+]1(C)CCc2c(cccc2)CC1,0.485006127,3.053620312,502.683,3.5022,-11.6,-10.2
c1(NC(C2CCCCC2)=O)c(cc(-n2nc3CCCn3c2=O)cc1)OC(c1ccccc1)C,0.598408491,2.982595559,446.551,4.639,-10.7,-12.7
N1(Cc2ccc[n+](CC)c2)CCC(CCC(=O)Nc2cccc(c2)-n2nc3CCCn3c2=O)CC1,0.508552639,2.891988271,475.617,2.9185,-10.4,-12.8
n1c(C2CCCCC2)nc(NC2Cn3c(CC2)nn(c3=O)C)n1Cc1cc[n+](C(C)C)cc1,0.582343073,3.959106869,451.599,2.5646,-11,-11.3
Cn1c(-c2ccc(cc2)-c2nn(c(=O)n2C)C2CCc3ccccc3CC2)nn(c1=O)C,0.467907398,2.76396935,430.512,2.4681,-11.3,-11.5
[N+]1(C)(CCC(CC1)C[n+]1ccccc1NC(c1ccc(-n2c(n(C)c(C)n2)=O)cc1)=O)C,0.490560409,3.337670973,436.56,1.90562,-10.2,-13.7
n1c2CCCCn2c(n1-c1cc(NC(c2cc3CCCc3cc2)=O)c(c(c1)OC)C)=O,0.704198404,2.625340177,418.497,3.42832,-11,-10.1
N(c1ccccc1C[N+]1(C)CCCCC1)C(C1=C(n2nc3COCCn3c2=O)CCC1)=O,0.728478989,3.4305141,438.552,2.7392,-10,-9.2
c1(C)c(cccc1)NC(=O)c1cc(C[N+]2(CCCCCC2)C)ccc1-n1c(=O)n(C)c(CCO)n1,0.510675021,2.936349028,478.617,3.18712,-9.2,-10.3
C1CCCCCC[N+]1(Cc1ccc(C(=O)Nc2ccc(cc2)-n2c(=O)n(C)c(C3CC3)n2)cc1)C,0.530609455,2.760800524,474.629,4.6114,-9.6,-6.6
N(c1nn(C)c(n1C(C)C)=O)C(=O)C[n+]1cc[n+](cc1)Cc1cc2CCCCc2cc1,0.608692094,3.384038144,422.533,1.3035,-10.2,-10.5
n1(c(n2c(CCCC2)n1)=O)-c1cccc(c1OCC)C(=O)Nc1ccc(C2CC2)cc1F,0.632736719,2.679381523,436.487,4.0378,-10.4,-11.3
c1c(OCC2CC[N+](CC2)(CCCc2ccccc2)C)ccc(Cn2nc(C)n(c2=O)C)c1,0.466991464,2.787247847,449.619,3.80672,-10.8,-11.1
c12c(CC[N+](C)(C)C2)cc(cc1)NC(c1cccc(-n2nc3CCCn3c2=O)c1)=O,0.681701882,2.883847378,404.494,2.365,-10.4,-11.9
N(CC1CCCCC[N+]1(C)C)C(c1ccc(-n2c(=O)n3CCCCc3n2)c(C)c1)=O,0.784485072,3.465322986,412.558,2.42752,-9.7,-10.6
c1(=O)n(-c2ccc(NC(=O)c3cc[n+](cc3)C)cc2)c(C(F)(F)F)nn1C1CC1,0.679369129,2.801370498,404.372,2.4645,-8.2,-10.7
c1(n2c(nn1-c1ccccc1NC(c1ccc(cc1)-n1nc3n(c1=O)CCCCC3)=O)CC2)=O,0.503674137,2.772960113,457.494,1.9162,-11,-10.2
c1cc[n+](C2CCC(CC2)NC(c2ccc(cc2)-n2c(n3c(CCCC3)n2)=O)=O)[n+](C)c1,0.630883289,3.288050576,434.544,1.396,-9.2,-9.9
[n+]1(C2CC[N+](C)(CC2)C)ccccc1NC(c1ccc(-n2c(=O)n3c(n2)CCCC3)cc1)=O,0.491867463,3.404859183,448.571,2.3214,-9.9,-10.9
c1(C)cc(-n2nc3n(c2=O)CCCC3)c(c(NC(c2ccc(O)cc2)=O)c1)Cc1ccc(CC)cc1,0.413577881,2.693308118,482.584,4.78982,-9.8,-6.5
c1(C[N+]2(CCC(CC2)C(N2CCC(CC2)C(N2CCOCC2)=O)=O)C)cc(ccc1-n1nc2n(c1=O)CCCC2)F,0.514081171,3.276977752,569.702,1.9634,-8.7,-8
[n+]1(C)ccc[n+](c1)CC1CCC(C(=O)Nc2ccc(cc2F)-n2nc(C)n(C)c2=O)CC1,0.612287729,3.312204819,440.523,1.57562,-9.3,-10
Cn1c(C2CCN(C)CCC2)nn(c1=O)-c1cc(ccc1)C(=O)Nc1ccc2c(c1)CCC2,0.667140452,2.955176181,445.567,3.5113,-11.1,-12
O=c1n(-c2ccc(NC(Cc3cc(F)ccc3F)=O)cc2)nc(n1C(C)C)C1CCCCC1,0.56199413,2.565662385,454.521,5.122,-10.9,-13.7
C1(C[n+]2ccc(cc2)C(CC2CC2)C(=O)Nc2ccccc2-n2c(=O)n3CCCCc3n2)CC1,0.524547146,3.539242876,458.586,3.5902,-9.1,-12
C(C)(O)(C1CCN(CC1)C(Nc1cccc(c1F)Cn1nc2n(CCC2)c1=O)=O)C(c1ccc(F)cc1)=O,0.480730378,3.413108053,525.556,3.1953,-12.1,-12.1
C1[N+](CCC(C1)C[n+]1ccc(cc1)C(Nc1cccc(c1)-n1nc2n(c1=O)CCCC2)=O)(C)C,0.467536929,3.266621438,462.598,2.3965,-10.7,-11.4
c12c(C(CO)=O)cn(c1cc(cc2C)-n1nc(n(Cc2cccc(C(C)(C)C)n2)c1=O)OC(C)C)C,0.39674968,3.272339841,491.592,3.53712,-11.1,-8.2
C(=O)(c1cc(ccc1)C[N+](C)(C)C)NCC(CC)OC(C(NC(c1nn(-c2ccccc2)c(n1C)=O)=O)C)=O,0.283182984,3.734279827,537.641,1.6473,-9.9,-11
c1c(C[N+]2(C)CCCCC2)cccc1C(=O)Nc1cccc(-n2nc(n(c2=O)C)C)c1,0.644407681,2.754130976,420.537,3.26222,-10.9,-11.3
[n+]1(C2CCCCC2)ccccc1C(Nc1ccc[n+](c1)-c1nn(c(n1C1CC1)=O)C)=O,0.643404286,3.562681232,420.517,2.2384,-11,-10.3
c1cc(ccc1CC[N+]1(C)CCC(C[n+]2ccc(cc2)-n2nc3n(c2=O)CCCC3)CC1)C#N,0.421310006,3.438695778,458.61,2.62878,-10.6,-10.2
O=C1CCc2c(C1)cc(cc2)C(=O)Nc1cc(c(C#N)cc1)-n1c(n2c(n1)CCCC2)=O,0.690799222,2.844425956,427.464,2.55208,-11.3,-12.7
C1CN(C(CN2C(c3ccc(-n4nc(n(c4=O)-c4ccc(cc4F)F)CC)cc3CC2=O)=O)=O)C1C,0.504776388,3.363445719,495.486,2.0095,-9.9,-9.4
c1(ccccc1C(Nc1ccccc1-n1c(nn(C)c1=O)C)=O)NC(=O)C1(CC[N+](CC1)(C)C)C,0.552296532,3.040539281,477.589,2.94672,-10,-8.8
C1C[N+](CCC1[n+]1ccc(cc1)C(Nc1c(-n2c(=O)n3c(CCCC3)n2)c2c(cccc2)[nH]1)=O)(C)C,0.342777346,3.682387139,487.608,2.8027,-12.4,-11.8
c1[n+](C)cccc1C1CCC(CC1)C(Nc1c(-n2nc3CCCn3c2=O)cccc1)=O,0.662426478,2.888905242,418.521,2.7172,-10.9,-12.4
COc1cc(ccc1NC(COC(Cn1c(n(nc1C(F)(F)F)-c1ccccc1)=O)=O)=O)Cl,0.517087477,2.456463023,484.818,2.8967,-10.4,-11
[n+]1(C2CC[N+](C)(CC2)C)cc(CC[n+]2cc[n+](-c3n(c(n(C)n3)=O)C)cc2)ccc1,0.424803258,4.356268422,411.554,-0.3755,-10.3,-11.1
c1cc(C[N+]2(CCCCC2)CCCc2cccc(c2)C(N)=O)ccc1-n1c(n(nc1C)C)=O,0.537685792,2.913465432,448.591,3.11182,-10.9,-11.7
c1[n+](ccc(c1)C[N+]1(C)CCCCCCCC1)CC(Nc1ccc(-n2nc(C)n(C)c2=O)cc1)=O,0.437132116,3.526107903,478.641,3.10642,-10.3,-10.9
c1c(OC(C)C)cccc1Cn1c(-c2c3CCCCc3[nH]c2)nn(c1=O)CC(=O)O,0.623583285,2.816318739,410.474,2.8388,-8.9,-11.2
n1(nc2CCCCn2c1=O)-c1ccc(Cl)c(c1)C(Nc1ccc(cc1F)OC(C)C1CC1)=O,0.571101486,3.124911362,470.932,4.5924,-11.5,-12.1
c12CCCCn1c(n(-c1c[n+](ccc1)CC1CC[N+](Cc3ccccc3)(C)CC1)n2)=O,0.471494409,3.378471413,419.573,2.7146,-11.7,-9.2
CN(C(=O)c1c(NC(=O)c2cc[n+](C)cc2)ccc(c1)-n1nc2n(CCCCC2)c1=O)C,0.629408551,2.823617127,435.508,1.539,-9.2,-6.3
c1(C[N+]2(CCCCCC2)C)ccc(cc1)C(Nc1nn(-c2ccccc2)c(=O)n1C)=O,0.643886151,2.725208284,420.537,3.3439,-10.4,-11.7
C1[N+](CCCC1)(Cc1ccc(C(=O)Nc2ccccc2-n2nc3n(c2=O)CCCC3)cc1)C,0.607109962,2.807332392,446.575,3.7531,-10.1,-11.1
C1[N+](C)(Cc2ccc(C(=O)Nc3cccc(c3)-n3nc4CCCCn4c3=O)cc2)CCCC1,0.607109962,2.78233143,446.575,3.7531,-10.8,-11.7
[n+]1(CC2CC[N+](C)(CC2)C)ccc(C(Nc2ccccc2-n2c(nn(c2=O)C)C)=O)cc1,0.490560409,3.27825405,436.56,1.90562,-9.6,-8.8
c12C(NC3CCC(C4CC[N+](C)(CC4)C)CC3)CCCc1cc(C(=O)NC1CC1)cc2-n1c(n2CCCc2n1)=O,0.538153498,3.901222129,547.768,3.8846,-8,-6.4
[n+]1(C)ccccc1C1CC[N+](Cc2cc(ccc2)Cn2c(=O)n3c(CCC3)n2)(CC)CC1,0.443245456,3.408960254,433.6,2.7781,-10.7,-10.2
O=C(NC(Cc1ccc(cc1)CS(C)(=O)=O)C)c1c(cc(cc1)-n1c(=O)n2CCCCc2n1)O,0.528656409,3.119671532,484.578,1.9815,-11.5,-11
c1(F)c(ccc(c1)C(Nc1c(CN2CCN(CC2=O)C(=O)CC)ccc(c1)F)=O)-n1nc(n(c1=O)C)C(C)(C)C,0.504065856,2.93810207,554.598,2.9798,-10.4,-7.5
c12OCCN([N+](c3ccccc3)(C)C)Cc2cc(NC(=O)Cn2nc(n(C)c2=O)C)cc1,0.616973769,3.149070973,437.524,1.90542,-9.4,-8.4
C1CC(C)CCC1CCC(N1Cc2c(CC1)cc(cc2)CNC(C1CCn2c(=O)n(CC(=O)NC)nc2N=1)=O)=O,0.52069029,3.188247637,549.676,2.0746,-11.6,-11.7
[N+]1(CCC(CC1)C[n+]1cccc(c1)CCNC(c1ccc(-n2nc3CCCn3c2=O)cc1)=O)(C)C,0.417032333,3.28505816,476.625,1.7266,-10.2,-10.9
C1CC(C2Cc3ccccc3CN2Cc2ccc(cc2Cl)-n2nc(n(CC)c2=O)C)CCCC1,0.42773526,3.117510223,479.068,5.91302,-8.4,-10.8
[n+]1(C)cc(C(NC(=O)c2cc(Cn3c(n(nc3C(O)=O)C)=O)ccc2)=O)ccc1,0.451218936,2.844518575,396.383,-0.277,-10.6,-11.4
[N+]1(C)(C)CCC(CC1)c1cc(C(=O)Nc2nn(c(n2C)=O)-c2ccccc2)ccc1,0.677676959,2.82927711,406.51,2.7771,-11.2,-10.4
[n+]1(C2CC[N+](C)(C)CC2)c(cccc1)NC(=O)c1ccc(-n2nc3n(c2=O)CCC3)cc1,0.503850478,3.4225089,434.544,1.9313,-10,-12.3
C(c1ccc(s1)CNC(=O)c1cc(c(cc1)Cl)-c1nn(c(=O)n1CC(=O)N)C)(F)(F)F,0.572122111,2.836826231,473.864,2.3978,-9.2,-10.9
[N+]1(C)(C)CCC(CC1)c1cc(-n2c(n3CCCCc3n2)=O)ccc1NC(c1ccccc1)=O,0.623149907,2.913497078,446.575,3.5764,-10.7,-9.9
c1(NC(=O)C2CCC2)cc(Cl)ccc1-n1c(n(c(n1)C)CC(=O)Nc1ccc(F)cc1)=O,0.5914195,2.35736399,457.893,3.51222,-9.3,-11.5
c1cccc(c1-n1c(=O)n2CCOCc2n1)N1CCC(c2cc[n+](cc2)C2CCCCC2)CC1,0.556857521,3.320531587,460.602,3.7409,-8.7,-12
n1cc(ccc1Cl)-n1nc(C2CC2)n(CCC(N2C(c3c2cc(F)cc3)=O)=O)c1=O,0.583814774,2.893989417,427.823,2.676,-10.6,-11.2
FC(F)(c1nn(C2CCC(C(=O)N3CCC(c4ccccc4)(CC3)F)CC2)c(n1C)=O)F,0.662939708,2.976005476,454.468,3.8193,-11.1,-12.5
[n+]1(CC2CC[N+](CC2)(C)C)ccccc1C(Nc1ccc(-n2nc3CCCn3c2=O)cc1)=O,0.479439173,3.361723313,448.571,2.0064,-9.4,-12.7
O=c1n(nc(C2CC[N+](C)(C)CCC2)n1CCc1cccc(NC(c2ccccc2)=O)c1)C,0.587741453,3.168728404,448.591,3.4207,-10.6,-12.2
[n+]1(CC2CCCCCC2)ccc(cc1)C(Nc1c(-n2c(n3CCCCc3n2)=O)cccc1)=O,0.477524443,2.864404566,446.575,3.8805,-10.8,-13.7
c1(-n2nc3CCCCn3c2=O)ccc(c(c1)N1CCN(CC1)C)CC(N1CCN(C(=O)OC(C)C)CC1)=O,0.581614082,2.877018018,525.654,1.3538,-8.7,-10.8
O=C(N1CCCCC1)COc1c(ccc(C(=O)c2c[n+](c(cc2)C)C)c1)-n1nc(C)n(c1=O)C,0.408669154,2.958207165,464.546,1.63464,-10.3,-12.6
c1cc(Cl)cc(C(=O)Nc2ccc(cn2)C#N)c1-n1nc2n(CCC(C2)C(=O)NCC(O)=O)c1=O,0.453345336,3.322535815,495.883,0.96958,-8.3,-12.1
C1c2nn(c(n2CC1)=O)-c1cc(c(cc1)NC(=O)c1cc[n+](cc1)CC1CC1)Cl,0.656913719,2.904764087,410.885,2.5834,-9.3,-9.1
c1(CC2CN(CCC2)C(=O)c2cc[n+](cc2)C)[n+](C)ccc(c1)-n1c(=O)n2CCCc2n1,0.568707981,3.799223007,434.544,0.7241,-11.6,-10.8
C(c1c(C2CC2)cc(C(=O)N2CCCCC2)c(F)c1)n1c(n(c(CO)n1)-c1ccccc1)=O,0.62546531,2.686166086,450.514,3.2172,-9.8,-12.2
c1(ccc(C(F)(F)F)cc1C#N)-n1c(n(c(n1)C1CCCN1C(=O)CNC(=O)C1CCCC1)-c1ccc(cc1C)C(=O)O)=O,0.412110428,3.503019026,610.593,3.8902,-7.8,-5.9
c1[n+](cccc1C1CC[N+](CC1)(C)C)Cc1ccc(-n2nc3CCCCn3c2=O)cc1,0.482082449,3.267606781,419.573,2.6599,-10.8,-10.7
Fc1c(OC(C(=O)N2CCC(NCCc3ccccc3)C2)C)ccc(c1)-n1c(n2CCCc2n1)=O,0.536448627,3.372822853,479.556,2.3198,-10.7,-11.2
[n+]1(C)c(CC2CCCCC2)ccc(c1)C(Nc1ccc(-n2nc3n(CCCC3)c2=O)cc1)=O,0.60923028,2.919826622,446.575,3.5699,-10.3,-9
c1[n+](C2CC[N+](CC2)(C)C)ccc(c1)C(Nc1cccc(-n2c(n3CCCc3n2)=O)c1)=O,0.503850478,3.382245187,434.544,1.9313,-11.1,-11.1
[n+]1(CC2CC[N+](C)(C)CC2)ccc(C(=O)Nc2cccc(c2)-n2c(nn(c2=O)C)O)cc1,0.463991364,3.335238665,438.532,1.3028,-11.2,-11.3
c1[n+](C2CCCCC2)ccc(c1)CNC(c1ccc2c(c1)CCn1c(=O)n(C)nc-21)=O,0.662041132,3.12285755,418.521,2.5276,-11,-13
[n+]1(C2CC[N+](CC2)(C)C)cccc(c1)C(=O)Nc1cccc2-n3c(nn(C)c3=O)CCc21,0.503031907,3.583147372,434.544,1.6207,-11.8,-8.7
N(c1c[n+](C2CCCC2)ccc1)C(c1ccc(-n2nc3n(CCCC3)c2=O)c[n+]1C)=O,0.654735102,3.540862165,420.517,1.8497,-10.2,-11.7
c1c(ccc(c1)C[N+]1(C)CCc2nn(-c3ccccc3)c(=O)n2C1)CCNC(=O)C1CC1,0.58258727,3.327463476,432.548,2.2631,-10.1,-9.8
C(NC(=O)C(Cc1cccc2c1CCCC2)C(=O)NS(c1ccccc1)(=O)=O)C(=O)N1CCC(CC)CC1,0.476000894,3.109509551,539.698,2.994,-11.5,-12.5
O1CCC(CC1)C(N1CCc2ccc(cc2C1CCOC(NCC)=O)NC(=O)c1nn(C)c(=O)n1C)=O,0.56922974,3.526384483,514.583,1.3597,-8.8,-7.8
c1(CCNC(C2CCC2)=O)cc2C[N+](C)(CCc2cc1)Cc1nn(c(=O)n1C1CC1)C,0.692208945,3.577620568,424.569,2.0784,-9.4,-11.5
c12CCCCc2cccc1C1CCN(CC1)C(=O)c1nn(-c2ccccc2F)c(n1C)=O,0.632843234,2.707064585,434.515,3.6087,-10.5,-14
c1[n+](CC2CC[N+](CC2)(C)C)cccc1C(Nc1cccc(-n2nc3n(CCCC3)c2=O)c1)=O,0.467536929,3.284378424,462.598,2.3965,-10.8,-11.8
n1c2CN(C(c3c[n+](C4CCCCC4)ccc3)=O)CCn2c(=O)n1CCc1cccc(F)c1,0.561822,3.032671334,450.538,2.8753,-11.4,-11.7
c1(CCCC2CCN(CC2)C(=O)CC(C(C)C)n2c(C)nn(C)c2=O)cc2CCCCc2cc1,0.570437932,3.323509644,466.67,4.61772,-10.8,-11.7
c1cccc(NC(=O)c2ccc(cc2)CCC2CC[N+]2(C)C)c1-n1c(C)nn(c1=O)C,0.623689475,3.286464599,420.537,2.91302,-9.2,-10.5
C1CN(CCC(c2ccccc2)N2CCC3(CCC(CC3)=O)CC2)C(CCO)Cc2ccc(C3CCCCC3)cc2C1C,0.339729988,4.485617187,584.889,8.1937,-8.5,-6.1
C(CCn1c(n(nc1NC(C1CCCCC1)=O)C)=O)(NC1C(CN(CC1)C(c1cccc(C#N)c1)=O)C)=O,0.57093884,3.57610012,521.622,2.02938,-10.2,-10.1
c1(F)cc(c(cc1)C(Nc1cc(c(cc1C(N)=O)N1CCC(n2c(n(nc2C)C)=O)CC1)C)=O)OC,0.540501399,2.74072634,496.543,2.53904,-11.3,-9.1
[N+]12(CCCCCCC2)CCC(CCNC(c2ccc(-n3c(nn(c3=O)C)C)cc2)=O)CC1,0.726274962,3.457102606,440.612,3.19022,-10.9,-11.6
C1Cn2c(C1C(=O)N1CCN(CC1)S(C1CCOCC1)(=O)=O)nn(c2=O)-c1cc(CC)c(cc1)F,0.594808077,3.60051084,507.588,0.8758,-10.3,-10.5
[N+]1(CCCCC1c1c(SCCC(=O)Nc2ccccc2-n2c(C)nn(C)c2=O)cccc1)(C)C,0.404374715,3.510540894,480.658,4.30172,-7.8,-8.9
O1C(CCC(C1)(F)F)c1c(=O)n(c(n(c1-c1ccccc1)C)=O)-c1cccc(C(C#N)=CC2CCCCC2)c1,0.368724716,3.723972855,531.603,6.17728,-8.6,-11.4
c1c(ccc(c1)C(Nc1ccc(cc1C)-n1c(=O)n2CCCCc2n1)=O)C=Cc1ccc(C)cc1,0.401677704,2.451737673,464.569,5.40984,-8.5,-6.9
c1[n+](C2CCCC2)ccc(c1)SCC(Nc1ccccc1-n1c(n2CCCc2n1)=O)=O,0.476064605,3.093278682,436.561,3.1136,-10.1,-12.2
O=c1n(c2ccccc2n1C1CCN(C(c2ccc3C(CCc3c2)C[N+]2(CC2)C)=O)CC1)C,0.457009249,3.314996817,445.587,3.3073,-10.8,-9.9
[n+]1(CC2CC[N+](C)(C)CC2)cc(cc(c1)F)C(Nc1ccc(-n2c(C)nn(C)c2=O)cc1)=O,0.473815188,3.340143052,454.55,2.04472,-9.8,-12.8
c1cc(ccc1C[N+]1(C)CCCC1)C(=O)Nc1[n+](C)cc(-n2nc3CCCCn3c2=O)cc1,0.480440471,3.360042827,448.571,2.1875,-9.1,-6.2
O=c1n(nc2n1CCCC2)-c1cccc(c1)C(Nc1ccc[n+](c1)C1CC[N+](CC1)(C)C)=O,0.491867463,3.383126551,448.571,2.3214,-11.1,-11
O=C(N1C(CCC1=O)c1ccc(cc1)C)c1cc(CCC)c(c(F)c1)-n1nc(n(CC)c1=O)C(=O)NC1CC1,0.442981903,3.530063257,533.604,3.85002,-7.6,-6.5
